2024-05-12 20:36:30,861 - Train Epoch: 1 [163840/176000 (93%)]	lr:0.00247	Accuracy: 0.2500	Loss: 1.399555
2024-05-12 20:36:31,245 - Train Epoch: 1 [165120/176000 (94%)]	lr:0.00246	Accuracy: 0.3359	Loss: 1.384973
2024-05-12 20:36:31,631 - Train Epoch: 1 [166400/176000 (95%)]	lr:0.00245	Accuracy: 0.4375	Loss: 1.266064
2024-05-12 20:36:32,017 - Train Epoch: 1 [167680/176000 (95%)]	lr:0.00244	Accuracy: 0.3359	Loss: 1.229247
2024-05-12 20:36:32,418 - Train Epoch: 1 [168960/176000 (96%)]	lr:0.00243	Accuracy: 0.2734	Loss: 1.325882
2024-05-12 20:36:32,813 - Train Epoch: 1 [170240/176000 (97%)]	lr:0.00242	Accuracy: 0.3047	Loss: 1.263880
2024-05-12 20:36:33,229 - Train Epoch: 1 [171520/176000 (97%)]	lr:0.00241	Accuracy: 0.3750	Loss: 1.139775
2024-05-12 20:36:33,640 - Train Epoch: 1 [172800/176000 (98%)]	lr:0.00240	Accuracy: 0.3672	Loss: 1.515110
2024-05-12 20:36:34,045 - Train Epoch: 1 [174080/176000 (99%)]	lr:0.00240	Accuracy: 0.2734	Loss: 1.530228
2024-05-12 20:36:34,442 - Train Epoch: 1 [175360/176000 (100%)]	lr:0.00239	Accuracy: 0.2266	Loss: 1.692969
2024-05-12 20:36:34,617 - Starting Validation
2024-05-12 20:36:40,710 - ===> Validation set: Average loss: 1.3802	Accuracy: 0.4568

2024-05-12 20:36:40,720 - Snapshot saved to pre_ALLSNR_step_16/pre_snr_None\cdc-2024-05-12_20_35_34-model_last.pth

2024-05-12 20:36:40,720 - #### End epoch 1/240, elapsed time: 62.8671877
2024-05-12 20:36:40,766 - Train Epoch: 2 [0/176000 (0%)]	lr:0.00238	Accuracy: 0.3203	Loss: 1.427722
2024-05-12 20:36:41,175 - Train Epoch: 2 [1280/176000 (1%)]	lr:0.00237	Accuracy: 0.2969	Loss: 1.177964
2024-05-12 20:36:41,575 - Train Epoch: 2 [2560/176000 (1%)]	lr:0.00237	Accuracy: 0.4219	Loss: 1.228230
2024-05-12 20:36:41,973 - Train Epoch: 2 [3840/176000 (2%)]	lr:0.00236	Accuracy: 0.2969	Loss: 1.194573
2024-05-12 20:36:42,356 - Train Epoch: 2 [5120/176000 (3%)]	lr:0.00235	Accuracy: 0.3359	Loss: 1.316970
2024-05-12 20:36:42,754 - Train Epoch: 2 [6400/176000 (4%)]	lr:0.00234	Accuracy: 0.2578	Loss: 1.256881
2024-05-12 20:36:43,152 - Train Epoch: 2 [7680/176000 (4%)]	lr:0.00233	Accuracy: 0.2031	Loss: 1.535542
2024-05-12 20:36:43,545 - Train Epoch: 2 [8960/176000 (5%)]	lr:0.00232	Accuracy: 0.4219	Loss: 1.200415
2024-05-12 20:36:43,939 - Train Epoch: 2 [10240/176000 (6%)]	lr:0.00232	Accuracy: 0.3672	Loss: 1.151792
2024-05-12 20:36:44,325 - Train Epoch: 2 [11520/176000 (7%)]	lr:0.00231	Accuracy: 0.5312	Loss: 1.103059
2024-05-12 20:36:44,716 - Train Epoch: 2 [12800/176000 (7%)]	lr:0.00230	Accuracy: 0.4141	Loss: 1.136310
2024-05-12 20:36:45,103 - Train Epoch: 2 [14080/176000 (8%)]	lr:0.00229	Accuracy: 0.3594	Loss: 1.211349
2024-05-12 20:36:45,485 - Train Epoch: 2 [15360/176000 (9%)]	lr:0.00229	Accuracy: 0.4141	Loss: 1.149258
2024-05-12 20:36:45,875 - Train Epoch: 2 [16640/176000 (9%)]	lr:0.00228	Accuracy: 0.4062	Loss: 1.142311
2024-05-12 20:36:46,272 - Train Epoch: 2 [17920/176000 (10%)]	lr:0.00227	Accuracy: 0.4141	Loss: 1.088098
2024-05-12 20:36:46,664 - Train Epoch: 2 [19200/176000 (11%)]	lr:0.00226	Accuracy: 0.3047	Loss: 1.260171
2024-05-12 20:36:47,047 - Train Epoch: 2 [20480/176000 (12%)]	lr:0.00226	Accuracy: 0.2969	Loss: 1.243916
2024-05-12 20:36:47,440 - Train Epoch: 2 [21760/176000 (12%)]	lr:0.00225	Accuracy: 0.4375	Loss: 1.038818
2024-05-12 20:36:47,839 - Train Epoch: 2 [23040/176000 (13%)]	lr:0.00224	Accuracy: 0.4844	Loss: 1.047837
2024-05-12 20:36:48,232 - Train Epoch: 2 [24320/176000 (14%)]	lr:0.00223	Accuracy: 0.3125	Loss: 1.255898
2024-05-12 20:36:48,626 - Train Epoch: 2 [25600/176000 (15%)]	lr:0.00223	Accuracy: 0.4297	Loss: 1.131337
2024-05-12 20:36:49,038 - Train Epoch: 2 [26880/176000 (15%)]	lr:0.00222	Accuracy: 0.3516	Loss: 1.120636
2024-05-12 20:36:49,437 - Train Epoch: 2 [28160/176000 (16%)]	lr:0.00221	Accuracy: 0.3047	Loss: 1.326426
2024-05-12 20:36:49,834 - Train Epoch: 2 [29440/176000 (17%)]	lr:0.00221	Accuracy: 0.4141	Loss: 1.255560
2024-05-12 20:36:50,240 - Train Epoch: 2 [30720/176000 (17%)]	lr:0.00220	Accuracy: 0.3750	Loss: 1.331895
2024-05-12 20:36:50,628 - Train Epoch: 2 [32000/176000 (18%)]	lr:0.00219	Accuracy: 0.3203	Loss: 1.162452
2024-05-12 20:36:51,025 - Train Epoch: 2 [33280/176000 (19%)]	lr:0.00219	Accuracy: 0.1719	Loss: 1.441984
2024-05-12 20:36:51,418 - Train Epoch: 2 [34560/176000 (20%)]	lr:0.00218	Accuracy: 0.4766	Loss: 1.045324
2024-05-12 20:36:51,818 - Train Epoch: 2 [35840/176000 (20%)]	lr:0.00217	Accuracy: 0.4375	Loss: 1.193852
2024-05-12 20:36:52,235 - Train Epoch: 2 [37120/176000 (21%)]	lr:0.00217	Accuracy: 0.2578	Loss: 1.339775
2024-05-12 20:36:52,664 - Train Epoch: 2 [38400/176000 (22%)]	lr:0.00216	Accuracy: 0.3203	Loss: 1.308420
2024-05-12 20:36:53,090 - Train Epoch: 2 [39680/176000 (23%)]	lr:0.00215	Accuracy: 0.2500	Loss: 1.207883
2024-05-12 20:36:53,503 - Train Epoch: 2 [40960/176000 (23%)]	lr:0.00215	Accuracy: 0.4922	Loss: 1.150383
2024-05-12 20:36:53,907 - Train Epoch: 2 [42240/176000 (24%)]	lr:0.00214	Accuracy: 0.3359	Loss: 1.153292
2024-05-12 20:36:54,310 - Train Epoch: 2 [43520/176000 (25%)]	lr:0.00213	Accuracy: 0.4297	Loss: 1.132791
2024-05-12 20:36:54,702 - Train Epoch: 2 [44800/176000 (25%)]	lr:0.00213	Accuracy: 0.3047	Loss: 1.298524
2024-05-12 20:36:55,107 - Train Epoch: 2 [46080/176000 (26%)]	lr:0.00212	Accuracy: 0.4297	Loss: 1.142787
2024-05-12 20:36:55,504 - Train Epoch: 2 [47360/176000 (27%)]	lr:0.00212	Accuracy: 0.5234	Loss: 1.053448
